Team,Att,Cmp,CmpPct,Yds/Att,Yds,TD,INT,1st,1stPct,Sck,Rush,YPC,RushPct,RushPct2,FR,SFTY,3rd,3rdPct,4th,4thPct,Scrm,FF,FRPct,INTPct,INTPct2,Lng
Seahawks,598.0,383.0,64.0,7.1,4223.0,19.0,16.0,224.0,37.5,28.0,,,,,,,,,,,,,,,,
Bills,553.0,348.0,62.9,5.6,3123.0,15.0,14.0,169.0,30.6,44.0,,,,,,,,,,,,,,,,
Colts,562.0,394.0,70.1,7.1,3982.0,29.0,15.0,207.0,36.8,41.0,,,,,,,,,,,,,,,,
Steelers,514.0,314.0,61.1,6.1,3113.0,23.0,20.0,164.0,31.9,54.0,,,,,,,,,,,,,,,,
Broncos,537.0,348.0,64.8,6.7,3609.0,19.0,10.0,175.0,32.6,40.0,,,,,,,,,,,,,,,,
Redskins,540.0,371.0,68.7,7.1,3823.0,35.0,13.0,200.0,37.0,46.0,,,,,,,,,,,,,,,,
49ers,519.0,318.0,61.3,5.2,2707.0,23.0,12.0,150.0,28.9,48.0,,,,,,,,,,,,,,,,
Vikings,601.0,394.0,65.6,6.2,3737.0,23.0,17.0,215.0,35.8,48.0,,,,,,,,,,,,,,,,
Titans,598.0,386.0,64.6,6.8,4080.0,25.0,14.0,213.0,35.6,43.0,,,,,,,,,,,,,,,,
Ravens,544.0,318.0,58.5,6.1,3315.0,15.0,13.0,163.0,30.0,37.0,,,,,,,,,,,,,,,,
Ravens,340.0,,,,,12.0,,,,,1494.0,4.4,74.0,21.8,,,,,,,,,,,,
49ers,401.0,,,,,11.0,,,,,1802.0,4.5,105.0,26.2,,,,,,,,,,,,
Seahawks,388.0,,,,,22.0,,,,,1883.0,4.8,97.0,25.0,,,,,,,,,,,,
Vikings,404.0,,,,,8.0,,,,,1728.0,4.3,78.0,19.3,,,,,,,,,,,,
Colts,383.0,,,,,8.0,,,,,1567.0,4.1,93.0,24.3,,,,,,,,,,,,
Bills,388.0,,,,,12.0,,,,,1649.0,4.2,93.0,24.0,,,,,,,,,,,,
Eagles,353.0,,,,,13.0,,,,,1442.0,4.1,76.0,21.5,,,,,,,,,,,,
Cowboys,407.0,,,,,14.0,,,,,1656.0,4.1,101.0,24.8,,,,,,,,,,,,
Patriots,365.0,,,,,7.0,,,,,1528.0,4.2,72.0,19.7,,,,,,,,,,,,
Titans,415.0,,,,,14.0,,,,,1672.0,4.0,95.0,22.9,,,,,,,,,,,,
Raiders,405.0,,,,,15.0,,,,,1570.0,3.9,91.0,22.5,,,,,,,,,,,,
Texans,403.0,,,,,12.0,,,,,1937.0,4.8,98.0,24.3,,,,,,,,,,,,
Packers,411.0,,,,,15.0,,,,,1921.0,4.7,99.0,24.1,,,,,,,,,,,,
Broncos,426.0,,,,,9.0,,,,,1783.0,4.2,96.0,22.5,,,,,,,,,,,,
Buccaneers,362.0,,,,,11.0,,,,,1181.0,3.3,70.0,19.3,,,,,,,,,,,,
Lions,455.0,,,,,13.0,,,,,1855.0,4.1,94.0,20.7,,,,,,,,,,,,
Saints,345.0,,,,,12.0,,,,,1461.0,4.2,71.0,20.6,,,,,,,,,,,,
Rams,444.0,,,,,15.0,,,,,1809.0,4.1,100.0,22.5,,,,,,,,,,,,
Cardinals,439.0,,,,,9.0,,,,,1922.0,4.4,94.0,21.4,,,,,,,,,,,,
Bears,414.0,,,,,16.0,,,,,1632.0,3.9,86.0,20.8,,,,,,,,,,,,
Steelers,462.0,,,,,7.0,,,,,1753.0,3.8,110.0,23.8,,,,,,,,,,,,
Browns,463.0,,,,,19.0,,,,,2315.0,5.0,124.0,26.8,,,,,,,,,,,,
Jaguars,435.0,,,,,23.0,,,,,2229.0,5.1,114.0,26.2,,,,,,,,,,,,
Panthers,445.0,,,,,31.0,,,,,2296.0,5.2,128.0,28.8,,,,,,,,,,,,
Bengals,504.0,,,,,17.0,,,,,2382.0,4.7,124.0,24.6,,,,,,,,,,,,
Jets,417.0,,,,,12.0,,,,,1391.0,3.3,75.0,18.0,,,,,,,,,,,,
Chiefs,416.0,,,,,14.0,,,,,2051.0,4.9,115.0,27.6,,,,,,,,,,,,
Chargers,429.0,,,,,15.0,,,,,1805.0,4.2,101.0,23.5,,,,,,,,,,,,
Falcons,421.0,,,,,13.0,,,,,1775.0,4.2,108.0,25.6,,,,,,,,,,,,
Giants,469.0,,,,,19.0,,,,,1812.0,3.9,100.0,21.3,,,,,,,,,,,,
Redskins,493.0,,,,,14.0,,,,,2339.0,4.7,120.0,24.3,,,,,,,,,,,,
Dolphins,485.0,,,,,15.0,,,,,2166.0,4.5,113.0,23.3,,,,,,,,,,,,
Ravens,,,,,,,2.0,,,,,,,,4.0,1.0,,,,,,,,,,
Buccaneers,,,,,,,2.0,,,,,,,,4.0,0.0,,,,,,,,,,
Titans,,,,,,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,
Chiefs,,,,,,,1.0,,,,,,,,2.0,0.0,,,,,,,,,,
Rams,,,,,,,2.0,,,,,,,,2.0,1.0,,,,,,,,,,
Patriots,,,,,,,3.0,,,,,,,,2.0,1.0,,,,,,,,,,
Jets,,,,,,,3.0,,,,,,,,2.0,2.0,,,,,,,,,,
Eagles,,,,,,,1.0,,,,,,,,2.0,0.0,,,,,,,,,,
Steelers,,,,,,,1.0,,,,,,,,2.0,0.0,,,,,,,,,,
49ers,,,,,,,3.0,,,,,,,,2.0,0.0,,,,,,,,,,
Falcons,,,,,,,1.0,,,,,,,,1.0,0.0,,,,,,,,,,
Panthers,,,,,,,0.0,,,,,,,,1.0,2.0,,,,,,,,,,
Cowboys,,,,,,,0.0,,,,,,,,1.0,0.0,,,,,,,,,,
Broncos,,,,,,,0.0,,,,,,,,1.0,0.0,,,,,,,,,,
Lions,,,,,,,0.0,,,,,,,,1.0,0.0,,,,,,,,,,
Jaguars,,,,,,,1.0,,,,,,,,1.0,0.0,,,,,,,,,,
Vikings,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,
Saints,,,,,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,
Giants,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,
Seahawks,,,,,,,2.0,,,,,,,,1.0,0.0,,,,,,,,,,
Bills,,,,,,,0.0,,,,,,,,0.0,1.0,,,,,,,,,,
Bears,,,,,,,1.0,,,,,,,,0.0,1.0,,,,,,,,,,
Bengals,,,,,,,0.0,,,,,,,,0.0,1.0,,,,,,,,,,
Browns,,,,,,,1.0,,,,,,,,0.0,0.0,,,,,,,,,,
Packers,,,,,,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,
Texans,,,,,,,2.0,,,,,,,,0.0,0.0,,,,,,,,,,
Colts,,,,,,,1.0,,,,,,,,0.0,2.0,,,,,,,,,,
Raiders,,,,,,,2.0,,,,,,,,0.0,0.0,,,,,,,,,,
Dolphins,,,,,,,1.0,,,,,,,,0.0,1.0,,,,,,,,,,
Cardinals,,,,,,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,
Chargers,,,,,,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,
Redskins,,,,,,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,
Eagles,,,,,,,,,,,76.0,,21.5,,,,205.0,70.0,18.0,11.0,967.0,,,,,
Patriots,,,,,,,,,,,72.0,,19.7,,,,195.0,47.0,22.0,8.0,948.0,,,,,
Bengals,,,,,,,,,,,124.0,,24.6,,,,209.0,89.0,10.0,5.0,1034.0,,,,,
Lions,,,,,,,,,,,94.0,,20.7,,,,214.0,94.0,15.0,7.0,1094.0,,,,,
Jaguars,,,,,,,,,,,114.0,,26.2,,,,190.0,79.0,11.0,5.0,999.0,,,,,
Buccaneers,,,,,,,,,,,70.0,,19.3,,,,218.0,75.0,27.0,13.0,1073.0,,,,,
Bears,,,,,,,,,,,86.0,,20.8,,,,209.0,76.0,23.0,13.0,1017.0,,,,,
Bills,,,,,,,,,,,93.0,,24.0,,,,212.0,76.0,21.0,8.0,985.0,,,,,
Giants,,,,,,,,,,,100.0,,21.3,,,,216.0,86.0,14.0,8.0,1061.0,,,,,
Jets,,,,,,,,,,,75.0,,18.0,,,,225.0,88.0,12.0,3.0,1037.0,,,,,
Rams,,,,,,,,,,,100.0,,22.5,,,,218.0,86.0,24.0,14.0,1056.0,,,,,
Falcons,,,,,,,,,,,108.0,,25.6,,,,193.0,77.0,20.0,12.0,985.0,,,,,
Panthers,,,,,,,,,,,128.0,,28.8,,,,193.0,77.0,9.0,6.0,1042.0,,,,,
Colts,,,,,,,,,,,93.0,,24.3,,,,199.0,85.0,19.0,8.0,986.0,,,,,
Dolphins,,,,,,,,,,,113.0,,23.3,,,,194.0,81.0,13.0,8.0,1053.0,,,,,
Cowboys,,,,,,,,,,,101.0,,24.8,,,,201.0,67.0,22.0,10.0,1015.0,,,,,
Packers,,,,,,,,,,,99.0,,24.1,,,,197.0,75.0,18.0,8.0,998.0,,,,,
Broncos,,,,,,,,,,,96.0,,22.5,,,,211.0,79.0,19.0,9.0,1003.0,,,,,
Raiders,,,,,,,,,,,91.0,,22.5,,,,190.0,81.0,13.0,9.0,963.0,,,,,
49ers,,,,,,,,,,,105.0,,26.2,,,,192.0,64.0,25.0,8.0,968.0,,,,,
Seahawks,,,,,,,,,,,97.0,,25.0,,,,185.0,71.0,12.0,7.0,1014.0,,,,,
Cardinals,,,,,,,,,,,94.0,,21.4,,,,214.0,100.0,14.0,3.0,1080.0,,,,,
Browns,,,,,,,,,,,124.0,,26.8,,,,195.0,74.0,17.0,6.0,1014.0,,,,,
Steelers,,,,,,,,,,,110.0,,23.8,,,,209.0,76.0,21.0,10.0,1030.0,,,,,
Vikings,,,,,,,,,,,78.0,,19.3,,,,214.0,85.0,29.0,16.0,1053.0,,,,,
Chargers,,,,,,,,,,,101.0,,23.5,,,,195.0,88.0,13.0,8.0,923.0,,,,,
Texans,,,,,,,,,,,98.0,,24.3,,,,202.0,98.0,16.0,7.0,1020.0,,,,,
Saints,,,,,,,,,,,71.0,,20.6,,,,210.0,73.0,25.0,11.0,999.0,,,,,
Ravens,,,,,,,,,,,74.0,,21.8,,,,194.0,72.0,18.0,6.0,921.0,,,,,
Chiefs,,,,,,,,,,,115.0,,27.6,,,,202.0,75.0,31.0,16.0,1043.0,,,,,
Titans,,,,,,,,,,,95.0,,22.9,,,,204.0,74.0,25.0,10.0,1056.0,,,,,
Redskins,,,,,,,,,,,120.0,,24.3,,,,227.0,111.0,19.0,12.0,1079.0,,,,,
49ers,,,,,,,,,,,,,,,15.0,,,,,,,23.0,2.0,,,
Steelers,,,,,,,,,,,,,,,18.0,,,,,,,22.0,2.0,,,
Buccaneers,,,,,,,,,,,,,,,15.0,,,,,,,21.0,4.0,,,
Vikings,,,,,,,,,,,,,,,14.0,,,,,,,19.0,1.0,,,
Cardinals,,,,,,,,,,,,,,,10.0,,,,,,,19.0,0.0,,,
Seahawks,,,,,,,,,,,,,,,16.0,,,,,,,19.0,1.0,,,
Falcons,,,,,,,,,,,,,,,8.0,,,,,,,17.0,1.0,,,
Bills,,,,,,,,,,,,,,,9.0,,,,,,,16.0,0.0,,,
Lions,,,,,,,,,,,,,,,11.0,,,,,,,16.0,1.0,,,
Redskins,,,,,,,,,,,,,,,9.0,,,,,,,16.0,0.0,,,
Ravens,,,,,,,,,,,,,,,12.0,,,,,,,15.0,4.0,,,
Rams,,,,,,,,,,,,,,,11.0,,,,,,,15.0,2.0,,,
Patriots,,,,,,,,,,,,,,,11.0,,,,,,,15.0,2.0,,,
Eagles,,,,,,,,,,,,,,,9.0,,,,,,,15.0,2.0,,,
Cowboys,,,,,,,,,,,,,,,10.0,,,,,,,14.0,1.0,,,
Texans,,,,,,,,,,,,,,,10.0,,,,,,,14.0,0.0,,,
Colts,,,,,,,,,,,,,,,8.0,,,,,,,14.0,0.0,,,
Jaguars,,,,,,,,,,,,,,,8.0,,,,,,,13.0,1.0,,,
Chiefs,,,,,,,,,,,,,,,7.0,,,,,,,13.0,2.0,,,
Bears,,,,,,,,,,,,,,,9.0,,,,,,,12.0,0.0,,,
Browns,,,,,,,,,,,,,,,6.0,,,,,,,12.0,0.0,,,
Packers,,,,,,,,,,,,,,,7.0,,,,,,,12.0,0.0,,,
Titans,,,,,,,,,,,,,,,9.0,,,,,,,11.0,2.0,,,
Saints,,,,,,,,,,,,,,,10.0,,,,,,,11.0,1.0,,,
Jets,,,,,,,,,,,,,,,8.0,,,,,,,10.0,2.0,,,
Bengals,,,,,,,,,,,,,,,5.0,,,,,,,9.0,0.0,,,
Broncos,,,,,,,,,,,,,,,6.0,,,,,,,9.0,1.0,,,
Raiders,,,,,,,,,,,,,,,6.0,,,,,,,9.0,0.0,,,
Dolphins,,,,,,,,,,,,,,,3.0,,,,,,,9.0,0.0,,,
Giants,,,,,,,,,,,,,,,6.0,,,,,,,9.0,1.0,,,
Panthers,,,,,,,,,,,,,,,7.0,,,,,,,8.0,1.0,,,
Chargers,,,,,,,,,,,,,,,3.0,,,,,,,6.0,0.0,,,
Patriots,,,,,,,25.0,,,,,,,,,,,,,,,,,3.0,353.0,69
Steelers,,,,,,,20.0,,,,,,,,,,,,,,,,,1.0,235.0,96T
Packers,,,,,,,17.0,,,,,,,,,,,,,,,,,0.0,177.0,39
Vikings,,,,,,,17.0,,,,,,,,,,,,,,,,,1.0,95.0,21T
Chiefs,,,,,,,16.0,,,,,,,,,,,,,,,,,1.0,141.0,46T
Seahawks,,,,,,,16.0,,,,,,,,,,,,,,,,,2.0,161.0,55
Colts,,,,,,,15.0,,,,,,,,,,,,,,,,,1.0,167.0,80T
Bills,,,,,,,14.0,,,,,,,,,,,,,,,,,0.0,59.0,49
Panthers,,,,,,,14.0,,,,,,,,,,,,,,,,,0.0,141.0,37
Browns,,,,,,,14.0,,,,,,,,,,,,,,,,,1.0,219.0,61T
Titans,,,,,,,14.0,,,,,,,,,,,,,,,,,1.0,158.0,38T
Ravens,,,,,,,13.0,,,,,,,,,,,,,,,,,2.0,259.0,89T
Rams,,,,,,,13.0,,,,,,,,,,,,,,,,,2.0,137.0,32
Dolphins,,,,,,,13.0,,,,,,,,,,,,,,,,,1.0,190.0,35T
Saints,,,,,,,13.0,,,,,,,,,,,,,,,,,2.0,140.0,55
Redskins,,,,,,,13.0,,,,,,,,,,,,,,,,,0.0,106.0,33
Falcons,,,,,,,12.0,,,,,,,,,,,,,,,,,1.0,130.0,27T
Texans,,,,,,,12.0,,,,,,,,,,,,,,,,,2.0,302.0,86
Jets,,,,,,,12.0,,,,,,,,,,,,,,,,,3.0,138.0,61
49ers,,,,,,,12.0,,,,,,,,,,,,,,,,,3.0,286.0,49
Buccaneers,,,,,,,12.0,,,,,,,,,,,,,,,,,2.0,201.0,70
Bengals,,,,,,,11.0,,,,,,,,,,,,,,,,,0.0,181.0,34
Eagles,,,,,,,11.0,,,,,,,,,,,,,,,,,1.0,159.0,51T
Chargers,,,,,,,11.0,,,,,,,,,,,,,,,,,0.0,74.0,37
Bears,,,,,,,10.0,,,,,,,,,,,,,,,,,1.0,157.0,59
Broncos,,,,,,,10.0,,,,,,,,,,,,,,,,,0.0,87.0,24
Jaguars,,,,,,,10.0,,,,,,,,,,,,,,,,,1.0,132.0,35T
Giants,,,,,,,10.0,,,,,,,,,,,,,,,,,1.0,171.0,62T
Raiders,,,,,,,9.0,,,,,,,,,,,,,,,,,2.0,214.0,59
Cowboys,,,,,,,7.0,,,,,,,,,,,,,,,,,0.0,83.0,29
Lions,,,,,,,7.0,,,,,,,,,,,,,,,,,0.0,76.0,55
Cardinals,,,,,,,7.0,,,,,,,,,,,,,,,,,0.0,82.0,48
Steelers,526.0,298.0,56.6,5.9,3110.0,22.0,18.0,163.0,31.0,56.0,,,,,,,,,,,,,,,,
Cowboys,513.0,328.0,63.9,7.1,3642.0,34.0,10.0,180.0,35.1,31.0,,,,,,,,,,,,,,,,
Chiefs,557.0,349.0,62.7,6.8,3779.0,29.0,16.0,202.0,36.3,32.0,,,,,,,,,,,,,,,,
Falcons,625.0,425.0,68.0,7.5,4697.0,34.0,12.0,239.0,38.2,29.0,,,,,,,,,,,,,,,,
Chargers,543.0,340.0,62.6,6.6,3578.0,29.0,12.0,186.0,34.2,27.0,,,,,,,,,,,,,,,,
Buccaneers,617.0,426.0,69.0,6.4,3945.0,29.0,15.0,215.0,34.8,48.0,,,,,,,,,,,,,,,,
Jaguars,533.0,370.0,69.4,7.9,4231.0,34.0,12.0,210.0,39.4,18.0,,,,,,,,,,,,,,,,
Bears,547.0,350.0,64.0,6.8,3705.0,28.0,10.0,190.0,34.7,35.0,,,,,,,,,,,,,,,,
Football Team Football,529.0,330.0,62.4,5.8,3068.0,21.0,16.0,161.0,30.4,47.0,,,,,,,,,,,,,,,,
Eagles,530.0,364.0,68.7,7.2,3798.0,27.0,8.0,209.0,39.4,49.0,,,,,,,,,,,,,,,,
Bills,573.0,369.0,64.4,6.5,3726.0,23.0,15.0,199.0,34.7,38.0,,,,,,,,,,,,,,,,
Rams,548.0,347.0,63.3,5.6,3051.0,17.0,14.0,170.0,31.0,53.0,,,,,,,,,,,,,,,,
Lions,557.0,383.0,68.8,8.2,4558.0,38.0,7.0,253.0,45.4,24.0,,,,,,,,,,,,,,,,
Bengals,541.0,340.0,62.8,7.1,3859.0,32.0,11.0,192.0,35.5,17.0,,,,,,,,,,,,,,,,
Cardinals,570.0,365.0,64.0,6.4,3623.0,26.0,11.0,207.0,36.3,48.0,,,,,,,,,,,,,,,,
49ers,537.0,341.0,63.5,6.2,3327.0,25.0,12.0,176.0,32.8,30.0,,,,,,,,,,,,,,,,
Seahawks,674.0,450.0,66.8,6.8,4560.0,23.0,14.0,253.0,37.5,46.0,,,,,,,,,,,,,,,,
Dolphins,545.0,343.0,62.9,7.4,4024.0,21.0,18.0,193.0,35.4,41.0,,,,,,,,,,,,,,,,
Broncos,567.0,374.0,66.0,6.7,3807.0,21.0,10.0,201.0,35.4,42.0,,,,,,,,,,,,,,,,
Colts,562.0,369.0,65.7,6.9,3866.0,24.0,15.0,203.0,36.1,40.0,,,,,,,,,,,,,,,,
Raiders,580.0,370.0,63.8,7.3,4212.0,28.0,10.0,223.0,38.4,21.0,,,,,,,,,,,,,,,,
Panthers,585.0,398.0,68.0,6.5,3825.0,28.0,7.0,211.0,36.1,29.0,,,,,,,,,,,,,,,,
Texans,541.0,377.0,69.7,7.6,4104.0,30.0,3.0,222.0,41.0,34.0,,,,,,,,,,,,,,,,
Packers,536.0,346.0,64.6,6.6,3539.0,23.0,11.0,184.0,34.3,41.0,,,,,,,,,,,,,,,,
Saints,557.0,333.0,59.8,6.2,3472.0,28.0,18.0,185.0,33.2,45.0,,,,,,,,,,,,,,,,
Giants,574.0,388.0,67.6,6.6,3807.0,22.0,11.0,215.0,37.5,40.0,,,,,,,,,,,,,,,,
Vikings,541.0,358.0,66.2,7.6,4141.0,30.0,15.0,208.0,38.4,23.0,,,,,,,,,,,,,,,,
Browns,585.0,371.0,63.4,6.8,3962.0,31.0,11.0,214.0,36.6,38.0,,,,,,,,,,,,,,,,
Jets,605.0,418.0,69.1,7.3,4409.0,34.0,10.0,235.0,38.8,31.0,,,,,,,,,,,,,,,,
Titans,630.0,423.0,67.1,7.0,4439.0,36.0,15.0,247.0,39.2,19.0,,,,,,,,,,,,,,,,
Patriots,494.0,333.0,67.4,7.2,3557.0,22.0,18.0,187.0,37.8,24.0,,,,,,,,,,,,,,,,
Ravens,596.0,380.0,63.8,5.9,3536.0,22.0,10.0,213.0,35.7,39.0,,,,,,,,,,,,,,,,
Ravens,382.0,,,,,12.0,,,,,1740.0,4.6,96.0,25.1,,,,,,,,,,,,
Titans,427.0,,,,,18.0,,,,,1933.0,4.5,113.0,26.5,,,,,,,,,,,,
Patriots,464.0,,,,,17.0,,,,,2103.0,4.5,131.0,28.2,,,,,,,,,,,,
Browns,412.0,,,,,16.0,,,,,1773.0,4.3,116.0,28.2,,,,,,,,,,,,
Saints,390.0,,,,,11.0,,,,,1502.0,3.8,85.0,21.8,,,,,,,,,,,,
Cardinals,436.0,,,,,13.0,,,,,2008.0,4.6,118.0,27.1,,,,,,,,,,,,
Rams,388.0,,,,,12.0,,,,,1460.0,3.8,91.0,23.4,,,,,,,,,,,,
Vikings,472.0,,,,,19.0,,,,,2151.0,4.6,136.0,28.8,,,,,,,,,,,,
Chargers,427.0,,,,,17.0,,,,,1917.0,4.5,112.0,26.2,,,,,,,,,,,,
Colts,390.0,,,,,16.0,,,,,1448.0,3.7,94.0,24.1,,,,,,,,,,,,
Raiders,438.0,,,,,24.0,,,,,2013.0,4.6,114.0,26.0,,,,,,,,,,,,
Packers,397.0,,,,,16.0,,,,,1805.0,4.6,119.0,30.0,,,,,,,,,,,,
Broncos,434.0,,,,,22.0,,,,,2080.0,4.8,106.0,24.4,,,,,,,,,,,,
49ers,430.0,,,,,12.0,,,,,1703.0,4.0,102.0,23.7,,,,,,,,,,,,
Cowboys,510.0,,,,,20.0,,,,,2541.0,5.0,142.0,27.8,,,,,,,,,,,,
Dolphins,412.0,,,,,17.0,,,,,1862.0,4.5,113.0,27.4,,,,,,,,,,,,
Bills,414.0,,,,,21.0,,,,,1914.0,4.6,125.0,30.2,,,,,,,,,,,,
Bengals,463.0,,,,,13.0,,,,,2368.0,5.1,126.0,27.2,,,,,,,,,,,,
Seahawks,392.0,,,,,18.0,,,,,1529.0,3.9,97.0,24.7,,,,,,,,,,,,
Falcons,380.0,,,,,15.0,,,,,1677.0,4.4,97.0,25.5,,,,,,,,,,,,
Panthers,408.0,,,,,17.0,,,,,1936.0,4.8,114.0,27.9,,,,,,,,,,,,
Jets,445.0,,,,,16.0,,,,,1792.0,4.0,100.0,22.5,,,,,,,,,,,,
Chiefs,433.0,,,,,14.0,,,,,1954.0,4.5,113.0,26.1,,,,,,,,,,,,
Eagles,481.0,,,,,20.0,,,,,2012.0,4.2,98.0,20.4,,,,,,,,,,,,
Football Team Football,428.0,,,,,14.0,,,,,1805.0,4.2,100.0,23.4,,,,,,,,,,,,
Giants,432.0,,,,,14.0,,,,,1782.0,4.1,115.0,26.6,,,,,,,,,,,,
Bears,438.0,,,,,11.0,,,,,1814.0,4.1,104.0,23.7,,,,,,,,,,,,
Steelers,414.0,,,,,13.0,,,,,1783.0,4.3,94.0,22.7,,,,,,,,,,,,
Buccaneers,358.0,,,,,10.0,,,,,1289.0,3.6,78.0,21.8,,,,,,,,,,,,
Lions,487.0,,,,,27.0,,,,,2158.0,4.4,127.0,26.1,,,,,,,,,,,,
Texans,493.0,,,,,24.0,,,,,2564.0,5.2,145.0,29.4,,,,,,,,,,,,
Jaguars,517.0,,,,,23.0,,,,,2452.0,4.7,140.0,27.1,,,,,,,,,,,,
Ravens,,,,,,,0.0,,,,,,,,3.0,2.0,,,,,,,,,,
Panthers,,,,,,,0.0,,,,,,,,3.0,0.0,,,,,,,,,,
Cowboys,,,,,,,0.0,,,,,,,,2.0,0.0,,,,,,,,,,
Dolphins,,,,,,,0.0,,,,,,,,2.0,0.0,,,,,,,,,,
Bills,,,,,,,2.0,,,,,,,,1.0,0.0,,,,,,,,,,
Bears,,,,,,,0.0,,,,,,,,1.0,1.0,,,,,,,,,,
Packers,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,
Titans,,,,,,,0.0,,,,,,,,1.0,0.0,,,,,,,,,,
Rams,,,,,,,3.0,,,,,,,,1.0,1.0,,,,,,,,,,
Patriots,,,,,,,1.0,,,,,,,,1.0,0.0,,,,,,,,,,
Giants,,,,,,,1.0,,,,,,,,1.0,0.0,,,,,,,,,,
Eagles,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,
Football Team Football,,,,,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,
Falcons,,,,,,,1.0,,,,,,,,0.0,0.0,,,,,,,,,,
Bengals,,,,,,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,
Browns,,,,,,,2.0,,,,,,,,0.0,2.0,,,,,,,,,,
Broncos,,,,,,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,
Lions,,,,,,,0.0,,,,,,,,0.0,1.0,,,,,,,,,,
Texans,,,,,,,1.0,,,,,,,,0.0,0.0,,,,,,,,,,
Colts,,,,,,,4.0,,,,,,,,0.0,3.0,,,,,,,,,,
Jaguars,,,,,,,1.0,,,,,,,,0.0,0.0,,,,,,,,,,
Chiefs,,,,,,,2.0,,,,,,,,0.0,1.0,,,,,,,,,,
Raiders,,,,,,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,
Vikings,,,,,,,0.0,,,,,,,,0.0,1.0,,,,,,,,,,
Saints,,,,,,,1.0,,,,,,,,0.0,1.0,,,,,,,,,,
Jets,,,,,,,1.0,,,,,,,,0.0,1.0,,,,,,,,,,
Cardinals,,,,,,,0.0,,,,,,,,0.0,1.0,,,,,,,,,,
Steelers,,,,,,,3.0,,,,,,,,0.0,1.0,,,,,,,,,,
Chargers,,,,,,,2.0,,,,,,,,0.0,1.0,,,,,,,,,,
49ers,,,,,,,1.0,,,,,,,,0.0,0.0,,,,,,,,,,
Seahawks,,,,,,,0.0,,,,,,,,0.0,3.0,,,,,,,,,,
Buccaneers,,,,,,,1.0,,,,,,,,0.0,1.0,,,,,,,,,,
Steelers,,,,,,,,,,,94.0,,22.7,,,,222.0,83.0,20.0,5.0,996.0,,,,,
Rams,,,,,,,,,,,91.0,,23.4,,,,209.0,74.0,21.0,9.0,989.0,,,,,
Football Team Football,,,,,,,,,,,100.0,,23.4,,,,216.0,81.0,24.0,9.0,1004.0,,,,,
Chargers,,,,,,,,,,,112.0,,26.2,,,,204.0,89.0,15.0,10.0,997.0,,,,,
Falcons,,,,,,,,,,,97.0,,25.5,,,,195.0,80.0,23.0,10.0,1034.0,,,,,
Eagles,,,,,,,,,,,98.0,,20.4,,,,211.0,80.0,18.0,7.0,1060.0,,,,,
Cowboys,,,,,,,,,,,142.0,,27.8,,,,209.0,98.0,21.0,10.0,1054.0,,,,,
Bengals,,,,,,,,,,,126.0,,27.2,,,,210.0,91.0,16.0,10.0,1021.0,,,,,
Broncos,,,,,,,,,,,106.0,,24.4,,,,219.0,88.0,14.0,7.0,1043.0,,,,,
Saints,,,,,,,,,,,85.0,,21.8,,,,207.0,79.0,30.0,16.0,992.0,,,,,
Ravens,,,,,,,,,,,96.0,,25.1,,,,191.0,65.0,35.0,16.0,1017.0,,,,,
Jaguars,,,,,,,,,,,140.0,,27.1,,,,198.0,86.0,18.0,12.0,1068.0,,,,,
Jets,,,,,,,,,,,100.0,,22.5,,,,202.0,90.0,12.0,5.0,1081.0,,,,,
Bears,,,,,,,,,,,104.0,,23.7,,,,210.0,80.0,22.0,13.0,1020.0,,,,,
Dolphins,,,,,,,,,,,113.0,,27.4,,,,186.0,58.0,26.0,12.0,998.0,,,,,
Cardinals,,,,,,,,,,,118.0,,27.1,,,,202.0,80.0,21.0,14.0,1054.0,,,,,
Raiders,,,,,,,,,,,114.0,,26.0,,,,205.0,100.0,17.0,14.0,1039.0,,,,,
Giants,,,,,,,,,,,115.0,,26.6,,,,204.0,91.0,18.0,11.0,1046.0,,,,,
Colts,,,,,,,,,,,94.0,,24.1,,,,203.0,86.0,14.0,6.0,992.0,,,,,
49ers,,,,,,,,,,,102.0,,23.7,,,,200.0,71.0,20.0,13.0,997.0,,,,,
Browns,,,,,,,,,,,116.0,,28.2,,,,205.0,90.0,27.0,22.0,1035.0,,,,,
Panthers,,,,,,,,,,,114.0,,27.9,,,,199.0,98.0,10.0,6.0,1022.0,,,,,
Chiefs,,,,,,,,,,,113.0,,26.1,,,,188.0,77.0,20.0,13.0,1022.0,,,,,
Texans,,,,,,,,,,,145.0,,29.4,,,,202.0,96.0,21.0,11.0,1068.0,,,,,
