Team,FGM,Att,FG,1-19 >,20-29 >,30-39 >,40-49 >,50-59 >,60+ >,FGPct,XPM,XP,KRet,PRet,KO,Yds,TB,Ret,RetPct,OSK,OSKPct,OOB,TD,Cmp,CmpPct,Yds/Att,Pass,INT,Rate,1st,1stPct,20+,40+,Sck,SckY,Avg,FC,FUM
Bills,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,70.0,4203.0,5.0,60.0,21.3,2.0,1.0,0.0,0.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Panthers,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,67.0,4245.0,6.0,59.0,22.1,1.0,0.0,2.0,0.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Dolphins,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,67.0,4393.0,24.0,40.0,24.5,3.0,1.0,1.0,0.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Vikings,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,67.0,3961.0,3.0,59.0,23.2,4.0,1.0,2.0,1.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Texans,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,64.0,4153.0,10.0,52.0,23.4,2.0,0.0,1.0,1.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Browns,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,61.0,3887.0,11.0,48.0,21.9,2.0,0.0,0.0,1.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Buccaneers,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,53.0,3296.0,4.0,46.0,18.4,0.0,0.0,2.0,0.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Raiders,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,51.0,3305.0,7.0,42.0,28.6,1.0,0.0,1.0,0.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Packers,25.0,630.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,18.0,350.0,55.6,6.3,3947.0,18.0,72.1,185.0,29.4,49.0,8.0,24.0,152.0,8.7,17.0,2.0
Lions,25.0,596.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,21.0,372.0,62.4,7.1,4208.0,22.0,79.9,208.0,34.9,59.0,3.0,63.0,388.0,8.7,17.0,2.0
Rams,25.0,592.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,24.0,371.0,62.7,7.3,4328.0,8.0,92.6,212.0,35.8,61.0,10.0,49.0,366.0,8.7,17.0,2.0
Dolphins,25.0,591.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,16.0,342.0,57.9,6.0,3577.0,19.0,71.2,180.0,30.5,37.0,6.0,41.0,290.0,8.7,17.0,2.0
Saints,25.0,580.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,27.0,372.0,64.1,8.0,4626.0,13.0,94.9,207.0,35.7,65.0,20.0,23.0,123.0,8.7,17.0,2.0
Colts,25.0,557.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,31.0,362.0,65.0,7.9,4397.0,9.0,101.0,241.0,43.3,53.0,7.0,15.0,89.0,8.7,17.0,2.0
Cardinals,25.0,545.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,17.0,322.0,59.1,7.2,3924.0,17.0,78.7,187.0,34.3,50.0,11.0,35.0,262.0,8.7,17.0,2.0
Eagles,25.0,544.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,31.0,323.0,59.4,7.9,4309.0,9.0,96.7,189.0,34.7,63.0,19.0,28.0,190.0,8.7,17.0,2.0
Vikings,25.0,540.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,13.0,332.0,61.5,6.3,3402.0,20.0,72.2,160.0,29.6,44.0,6.0,43.0,279.0,8.7,17.0,2.0
Panthers,25.0,539.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,19.0,325.0,60.3,6.5,3486.0,17.0,77.9,158.0,29.3,37.0,7.0,32.0,222.0,8.7,17.0,2.0
Buccaneers,25.0,535.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,14.0,296.0,55.3,5.6,2994.0,18.0,66.2,133.0,24.9,30.0,7.0,33.0,196.0,8.7,17.0,2.0
Patriots,25.0,527.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,25.0,326.0,61.9,6.8,3590.0,12.0,88.3,181.0,34.4,47.0,8.0,29.0,190.0,8.7,17.0,2.0
Ravens,25.0,524.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,21.0,328.0,62.6,6.8,3535.0,14.0,84.6,179.0,34.2,38.0,6.0,17.0,100.0,8.7,17.0,2.0
Bengals,25.0,523.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,28.0,327.0,62.5,7.8,4066.0,13.0,94.1,200.0,38.2,53.0,15.0,36.0,233.0,8.7,17.0,2.0
Giants,25.0,523.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,24.0,301.0,57.6,6.2,3244.0,18.0,76.8,163.0,31.2,33.0,8.0,25.0,186.0,8.7,17.0,2.0
Steelers,25.0,523.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,23.0,312.0,59.7,7.7,4026.0,23.0,80.2,201.0,38.4,49.0,10.0,49.0,293.0,8.7,17.0,2.0
Bears,25.0,514.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,24.0,282.0,54.9,6.7,3446.0,22.0,73.5,161.0,31.3,50.0,9.0,25.0,165.0,8.7,17.0,2.0
Browns,25.0,512.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,15.0,318.0,62.1,6.3,3247.0,25.0,69.7,153.0,29.9,32.0,8.0,54.0,349.0,8.7,17.0,2.0
Seahawks,25.0,512.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,26.0,292.0,57.0,6.6,3369.0,22.0,76.0,167.0,32.6,41.0,7.0,49.0,315.0,8.7,17.0,2.0
Cowboys,25.0,506.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,26.0,310.0,61.3,8.0,4067.0,21.0,86.5,197.0,38.9,56.0,12.0,37.0,231.0,8.7,17.0,2.0
Jets,25.0,488.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,17.0,313.0,64.1,6.9,3352.0,16.0,82.1,161.0,33.0,38.0,9.0,34.0,199.0,8.7,17.0,2.0
Raiders,25.0,483.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,7.0,263.0,54.4,5.9,2850.0,24.0,56.2,144.0,29.8,28.0,2.0,72.0,430.0,8.7,17.0,2.0
Texans,25.0,481.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,14.0,329.0,68.4,6.3,3032.0,13.0,83.8,156.0,32.4,29.0,3.0,43.0,254.0,8.7,17.0,2.0
Redskins,25.0,470.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,19.0,274.0,58.3,6.8,3174.0,10.0,83.4,150.0,31.9,39.0,10.0,19.0,147.0,8.7,17.0,2.0
Chargers,25.0,466.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,24.0,287.0,61.6,7.3,3412.0,9.0,93.0,169.0,36.3,41.0,5.0,28.0,150.0,8.7,17.0,2.0
Broncos,25.0,454.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,20.0,256.0,56.4,6.6,2995.0,18.0,74.7,151.0,33.3,34.0,6.0,31.0,196.0,8.7,17.0,2.0
Chiefs,25.0,450.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,18.0,272.0,60.4,7.2,3243.0,12.0,84.7,184.0,40.9,36.0,5.0,41.0,243.0,8.7,17.0,2.0
Titans,25.0,447.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,13.0,226.0,50.6,6.2,2748.0,19.0,61.8,133.0,29.8,42.0,1.0,29.0,152.0,8.7,17.0,2.0
Jaguars,25.0,446.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,17.0,266.0,59.6,6.9,3060.0,14.0,80.0,147.0,33.0,39.0,5.0,30.0,178.0,8.7,17.0,2.0
49ers,25.0,444.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,16.0,257.0,57.9,6.5,2890.0,16.0,74.4,132.0,29.7,34.0,8.0,35.0,202.0,8.7,17.0,2.0
Bills,25.0,431.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,19.0,268.0,62.2,7.1,3051.0,14.0,84.6,132.0,30.6,35.0,10.0,47.0,332.0,8.7,17.0,2.0
Falcons,25.0,416.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,21.0,222.0,53.4,6.4,2682.0,15.0,75.2,133.0,32.0,33.0,9.0,47.0,311.0,8.7,17.0,2.0
Titans,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,3.0,80.0,467.0,26.0,37.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,6.0,3.0,36.0,237.5,12.6,6.0,4.0
Bears,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,3.0,80.0,607.0,26.0,50.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,11.0,4.0,36.0,237.5,12.1,12.0,7.0
Patriots,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,422.0,26.0,36.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,5.0,1.0,36.0,237.5,11.7,14.0,2.0
Lions,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,396.0,26.0,35.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,7.0,2.0,36.0,237.5,11.3,18.0,5.0
Bills,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,1.0,80.0,422.0,26.0,39.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,8.0,1.0,36.0,237.5,10.8,10.0,3.0
Texans,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,242.0,26.0,23.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,2.0,2.0,36.0,237.5,10.5,15.0,0.0
Browns,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,371.0,26.0,36.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,4.0,2.0,36.0,237.5,10.3,16.0,2.0
Cardinals,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,250.0,26.0,25.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,3.0,0.0,36.0,237.5,10.0,13.0,4.0
Vikings,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,1.0,80.0,374.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,4.0,2.0,36.0,237.5,9.8,9.0,3.0
Eagles,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,339.0,26.0,36.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,3.0,0.0,36.0,237.5,9.4,20.0,3.0
Dolphins,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,378.0,26.0,41.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,1.0,1.0,36.0,237.5,9.2,29.0,3.0
Broncos,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,294.0,26.0,32.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,4.0,1.0,36.0,237.5,9.2,16.0,3.0
Colts,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,1.0,80.0,207.0,26.0,23.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,1.0,1.0,36.0,237.5,9.0,15.0,1.0
Redskins,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,1.0,80.0,342.0,26.0,39.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,4.0,1.0,36.0,237.5,8.8,11.0,1.0
Giants,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,288.0,26.0,33.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,3.0,0.0,36.0,237.5,8.7,15.0,2.0
Seahawks,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,1.0,80.0,424.0,26.0,49.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,3.0,1.0,36.0,237.5,8.6,16.0,2.0
Chargers,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,382.0,26.0,45.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,4.0,1.0,36.0,237.5,8.5,23.0,1.0
49ers,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,237.0,26.0,28.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,3.0,1.0,36.0,237.5,8.5,19.0,2.0
Cowboys,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,1.0,80.0,335.0,26.0,40.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,3.0,1.0,36.0,237.5,8.4,17.0,1.0
Jets,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,243.0,26.0,29.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,1.0,0.0,36.0,237.5,8.4,17.0,3.0
Steelers,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,1.0,80.0,285.0,26.0,34.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,3.0,1.0,36.0,237.5,8.4,22.0,5.0
Jaguars,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,361.0,26.0,45.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,2.0,0.0,36.0,237.5,8.0,22.0,2.0
Chiefs,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,1.0,80.0,264.0,26.0,33.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,4.0,1.0,36.0,237.5,8.0,7.0,2.0
Packers,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,415.0,26.0,53.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,3.0,1.0,36.0,237.5,7.8,3.0,0.0
Ravens,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,351.0,26.0,45.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,3.0,2.0,36.0,237.5,7.8,7.0,2.0
Rams,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,234.0,26.0,30.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,3.0,0.0,36.0,237.5,7.8,20.0,2.0
Falcons,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,288.0,26.0,37.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,3.0,1.0,36.0,237.5,7.8,13.0,0.0
Saints,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,1.0,80.0,372.0,26.0,51.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,5.0,1.0,36.0,237.5,7.3,14.0,1.0
Bengals,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,239.0,26.0,36.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,1.0,0.0,36.0,237.5,6.6,14.0,1.0
Buccaneers,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,353.0,26.0,54.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,0.0,0.0,36.0,237.5,6.5,9.0,3.0
Raiders,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,216.0,26.0,35.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,3.0,0.0,36.0,237.5,6.2,12.0,2.0
Panthers,25.0,205.0,82.9,,,,,,,0.0,35.0,98.55,0.0,0.0,80.0,225.0,26.0,49.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,1.0,0.0,36.0,237.5,4.6,17.0,3.0
Titans,35.0,39.0,89.7,0_0,12_10,12_12,10_9,0_0,0_0,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Bears,31.0,36.0,86.1,0_0,7_7,13_12,14_12,0_0,0_0,2.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Bengals,31.0,34.0,91.2,1_1,12_11,13_13,7_6,0_0,0_0,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Packers,31.0,39.0,79.5,1_1,8_8,11_10,14_9,0_0,0_0,1.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Lions,29.0,35.0,82.9,1_1,5_4,12_10,13_11,0_0,0_0,2.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Jets,29.0,36.0,80.6,1_1,11_11,12_10,8_6,0_0,0_0,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Redskins,29.0,35.0,82.9,0_0,10_10,10_8,13_10,0_0,0_0,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Seahawks,28.0,34.0,82.4,0_0,12_12,5_5,12_8,0_0,0_0,1.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Buccaneers,28.0,33.0,84.8,0_0,12_11,11_11,7_6,0_0,0_0,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Ravens,27.0,32.0,84.4,1_1,11_11,7_7,12_8,0_0,0_0,1.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Broncos,27.0,31.0,87.1,0_0,11_11,6_6,12_9,0_0,0_0,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Falcons,26.0,34.0,76.5,0_0,10_9,12_12,10_5,0_0,0_0,1.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Browns,26.0,30.0,86.7,2_2,10_9,8_7,8_7,0_0,0_0,2.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Cowboys,26.0,31.0,83.9,0_0,12_10,7_7,7_7,0_0,0_0,1.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Texans,25.0,29.0,86.2,1_1,7_6,6_6,10_7,0_0,0_0,1.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Bills,24.0,27.0,88.9,0_0,11_11,7_7,6_4,0_0,0_0,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Panthers,24.0,28.0,85.7,2_2,6_6,9_8,9_6,0_0,0_0,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Rams,24.0,32.0,75.0,0_0,8_7,7_6,13_8,0_0,0_0,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Eagles,24.0,32.0,75.0,0_0,12_12,10_10,6_1,0_0,0_0,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Chargers,24.0,27.0,88.9,0_0,11_11,6_5,8_7,0_0,0_0,1.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Colts,23.0,29.0,79.3,1_1,15_14,10_8,2_0,0_0,0_0,1.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Raiders,23.0,32.0,71.9,0_0,4_4,7_6,10_7,0_0,0_0,1.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
Giants,23.0,27.0,85.2,1_1,10_9,8_5,8_8,0_0,0_0,0.0,35.0,98.55,0.0,0.0,80.0,1790.0,26.0,38.0,22.4,2.0,0.0,1.0,5.0,334.0,61.45,7.0,3792.5,15.0,84.75,184.0,33.9,16.5,3.0,36.0,237.5,8.7,17.0,2.0
